fork	assignment	step	name	weight_frob
1500	2	2000	blocks.6.attn.proj.weight	68.27469635009766
1500	2	2000	blocks.6.mlp.fc.weight	115.33313751220703
1500	2	2000	blocks.6.mlp.proj.weight	82.7268295288086
1500	2	2000	blocks.7.attn.q.weight	47.79319763183594
1500	2	2000	blocks.7.attn.k.weight	69.24744415283203
1500	2	2000	blocks.7.attn.v.weight	61.015316009521484
1500	2	2000	blocks.7.attn.proj.weight	63.42267608642578
1500	2	2000	blocks.7.mlp.fc.weight	116.05584716796875
1500	2	2000	blocks.7.mlp.proj.weight	66.14366149902344
1500	2	2000	blocks.8.attn.q.weight	68.0799789428711
1500	2	2000	blocks.8.attn.k.weight	54.310482025146484
1500	2	2000	blocks.8.attn.v.weight	71.22134399414062
1500	2	2000	blocks.8.attn.proj.weight	58.2280387878418
1500	2	2000	blocks.8.mlp.fc.weight	129.90090942382812
1500	2	2000	blocks.8.mlp.proj.weight	59.6619758605957
1500	2	2000	blocks.9.attn.q.weight	54.29707717895508
1500	2	2000	blocks.9.attn.k.weight	48.23015213012695
1500	2	2000	blocks.9.attn.v.weight	88.14380645751953
1500	2	2000	blocks.9.attn.proj.weight	60.036468505859375
1500	2	2000	blocks.9.mlp.fc.weight	130.352783203125
1500	2	2000	blocks.9.mlp.proj.weight	84.93030548095703
1500	2	2000	blocks.10.attn.q.weight	55.24293518066406
1500	2	2000	blocks.10.attn.k.weight	48.029029846191406
1500	2	2000	blocks.10.attn.v.weight	69.0916748046875
1500	2	2000	blocks.10.attn.proj.weight	77.21746063232422
1500	2	2000	blocks.10.mlp.fc.weight	164.08482360839844
1500	2	2000	blocks.10.mlp.proj.weight	85.74237060546875
1500	2	2000	blocks.11.attn.q.weight	68.75292205810547
1500	2	2000	blocks.11.attn.k.weight	53.3908576965332
1500	2	2000	blocks.11.attn.v.weight	69.63034057617188
1500	2	2000	blocks.11.attn.proj.weight	62.1998176574707
1500	2	2000	blocks.11.mlp.fc.weight	127.15391540527344
1500	2	2000	blocks.11.mlp.proj.weight	61.7181282043457
1500	2	2125	blocks.0.attn.q.weight	50.912445068359375
1500	2	2125	blocks.0.attn.k.weight	50.36332702636719
1500	2	2125	blocks.0.attn.v.weight	45.693111419677734
1500	2	2125	blocks.0.attn.proj.weight	66.59605407714844
1500	2	2125	blocks.0.mlp.fc.weight	103.9058609008789
1500	2	2125	blocks.0.mlp.proj.weight	61.04563903808594
1500	2	2125	blocks.1.attn.q.weight	55.80086135864258
1500	2	2125	blocks.1.attn.k.weight	54.3044548034668
1500	2	2125	blocks.1.attn.v.weight	46.74798583984375
1500	2	2125	blocks.1.attn.proj.weight	53.47349548339844
1500	2	2125	blocks.1.mlp.fc.weight	162.9473114013672
1500	2	2125	blocks.1.mlp.proj.weight	63.803829193115234
1500	2	2125	blocks.2.attn.q.weight	48.98258590698242
1500	2	2125	blocks.2.attn.k.weight	71.06743621826172
1500	2	2125	blocks.2.attn.v.weight	54.79547119140625
1500	2	2125	blocks.2.attn.proj.weight	52.38092803955078
1500	2	2125	blocks.2.mlp.fc.weight	163.03878784179688
1500	2	2125	blocks.2.mlp.proj.weight	55.66621780395508
1500	2	2125	blocks.3.attn.q.weight	68.70311737060547
1500	2	2125	blocks.3.attn.k.weight	70.68989562988281
1500	2	2125	blocks.3.attn.v.weight	73.6694107055664
1500	2	2125	blocks.3.attn.proj.weight	46.2489128112793
1500	2	2125	blocks.3.mlp.fc.weight	163.71807861328125
1500	2	2125	blocks.3.mlp.proj.weight	56.18753433227539
1500	2	2125	blocks.4.attn.q.weight	70.24307250976562
1500	2	2125	blocks.4.attn.k.weight	48.3842658996582
1500	2	2125	blocks.4.attn.v.weight	73.81086730957031
1500	2	2125	blocks.4.attn.proj.weight	53.21018981933594
1500	2	2125	blocks.4.mlp.fc.weight	113.840576171875
1500	2	2125	blocks.4.mlp.proj.weight	64.91653442382812
1500	2	2125	blocks.5.attn.q.weight	55.00093078613281
1500	2	2125	blocks.5.attn.k.weight	69.9335708618164
1500	2	2125	blocks.5.attn.v.weight	57.99604415893555
1500	2	2125	blocks.5.attn.proj.weight	69.28143310546875
1500	2	2125	blocks.5.mlp.fc.weight	130.05520629882812
1500	2	2125	blocks.5.mlp.proj.weight	83.3425064086914
1500	2	2125	blocks.6.attn.q.weight	46.33973693847656
1500	2	2125	blocks.6.attn.k.weight	55.62543487548828
1500	2	2125	blocks.6.attn.v.weight	74.39601135253906
1500	2	2125	blocks.6.attn.proj.weight	68.57315063476562
1500	2	2125	blocks.6.mlp.fc.weight	113.16925048828125
1500	2	2125	blocks.6.mlp.proj.weight	83.51295471191406
1500	2	2125	blocks.7.attn.q.weight	46.86893081665039
1500	2	2125	blocks.7.attn.k.weight	69.8634033203125
1500	2	2125	blocks.7.attn.v.weight	59.979732513427734
1500	2	2125	blocks.7.attn.proj.weight	63.41521453857422
1500	2	2125	blocks.7.mlp.fc.weight	113.81986236572266
1500	2	2125	blocks.7.mlp.proj.weight	66.16650390625
1500	2	2125	blocks.8.attn.q.weight	68.63678741455078
1500	2	2125	blocks.8.attn.k.weight	54.34198760986328
1500	2	2125	blocks.8.attn.v.weight	71.00550842285156
1500	2	2125	blocks.8.attn.proj.weight	57.17332458496094
1500	2	2125	blocks.8.mlp.fc.weight	129.9857177734375
1500	2	2125	blocks.8.mlp.proj.weight	58.45771789550781
1500	2	2125	blocks.9.attn.q.weight	54.35867691040039
1500	2	2125	blocks.9.attn.k.weight	47.324649810791016
1500	2	2125	blocks.9.attn.v.weight	88.7674331665039
1500	2	2125	blocks.9.attn.proj.weight	58.89085388183594
1500	2	2125	blocks.9.mlp.fc.weight	130.587158203125
1500	2	2125	blocks.9.mlp.proj.weight	85.70043182373047
1500	2	2125	blocks.10.attn.q.weight	55.34629821777344
1500	2	2125	blocks.10.attn.k.weight	47.10004425048828
1500	2	2125	blocks.10.attn.v.weight	68.67789459228516
1500	2	2125	blocks.10.attn.proj.weight	77.73025512695312
1500	2	2125	blocks.10.mlp.fc.weight	166.260009765625
1500	2	2125	blocks.10.mlp.proj.weight	86.62733459472656
1500	2	2125	blocks.11.attn.q.weight	69.28890991210938
1500	2	2125	blocks.11.attn.k.weight	53.377559661865234
1500	2	2125	blocks.11.attn.v.weight	68.88909912109375
1500	2	2125	blocks.11.attn.proj.weight	61.40708541870117
1500	2	2125	blocks.11.mlp.fc.weight	127.13446044921875
1500	2	2125	blocks.11.mlp.proj.weight	60.5073127746582
1500	2	2250	blocks.0.attn.q.weight	50.18960189819336
1500	2	2250	blocks.0.attn.k.weight	49.6010856628418
1500	2	2250	blocks.0.attn.v.weight	44.81023025512695
1500	2	2250	blocks.0.attn.proj.weight	66.89083862304688
1500	2	2250	blocks.0.mlp.fc.weight	102.2101058959961
1500	2	2250	blocks.0.mlp.proj.weight	61.20195007324219
1500	2	2250	blocks.1.attn.q.weight	55.87209701538086
1500	2	2250	blocks.1.attn.k.weight	54.3946418762207
1500	2	2250	blocks.1.attn.v.weight	46.07286071777344
1500	2	2250	blocks.1.attn.proj.weight	53.48781967163086
1500	2	2250	blocks.1.mlp.fc.weight	163.9875946044922
1500	2	2250	blocks.1.mlp.proj.weight	63.933353424072266
1500	2	2250	blocks.2.attn.q.weight	48.162139892578125
1500	2	2250	blocks.2.attn.k.weight	71.39698028564453
1500	2	2250	blocks.2.attn.v.weight	54.792118072509766
1500	2	2250	blocks.2.attn.proj.weight	52.37006378173828
1500	2	2250	blocks.2.mlp.fc.weight	164.11878967285156
1500	2	2250	blocks.2.mlp.proj.weight	54.764381408691406
1500	2	2250	blocks.3.attn.q.weight	69.03251647949219
1500	2	2250	blocks.3.attn.k.weight	70.99715423583984
1500	2	2250	blocks.3.attn.v.weight	74.14947509765625
1500	2	2250	blocks.3.attn.proj.weight	45.53244400024414
1500	2	2250	blocks.3.mlp.fc.weight	164.67042541503906
1500	2	2250	blocks.3.mlp.proj.weight	55.25664520263672
1500	2	2250	blocks.4.attn.q.weight	70.54342651367188
1500	2	2250	blocks.4.attn.k.weight	47.60254669189453
1500	2	2250	blocks.4.attn.v.weight	74.1202621459961
1500	2	2250	blocks.4.attn.proj.weight	53.1174430847168
1500	2	2250	blocks.4.mlp.fc.weight	111.913330078125
1500	2	2250	blocks.4.mlp.proj.weight	64.93463134765625
1500	2	2250	blocks.5.attn.q.weight	54.99802780151367
1500	2	2250	blocks.5.attn.k.weight	70.3074722290039
1500	2	2250	blocks.5.attn.v.weight	57.91788864135742
1500	2	2250	blocks.5.attn.proj.weight	69.63246154785156
1500	2	2250	blocks.5.mlp.fc.weight	130.24917602539062
1500	2	2250	blocks.5.mlp.proj.weight	83.74732971191406
1500	2	2250	blocks.6.attn.q.weight	45.63225555419922
1500	2	2250	blocks.6.attn.k.weight	55.6895751953125
1500	2	2250	blocks.6.attn.v.weight	74.60175323486328
1500	2	2250	blocks.6.attn.proj.weight	68.74390411376953
1500	2	2250	blocks.6.mlp.fc.weight	111.3548812866211
1500	2	2250	blocks.6.mlp.proj.weight	83.92034912109375
1500	2	2250	blocks.7.attn.q.weight	46.08595275878906
1500	2	2250	blocks.7.attn.k.weight	70.09042358398438
1500	2	2250	blocks.7.attn.v.weight	59.010868072509766
1500	2	2250	blocks.7.attn.proj.weight	63.29075241088867
1500	2	2250	blocks.7.mlp.fc.weight	111.91503143310547
1500	2	2250	blocks.7.mlp.proj.weight	66.16084289550781
1500	2	2250	blocks.8.attn.q.weight	68.97724151611328
1500	2	2250	blocks.8.attn.k.weight	54.32778549194336
1500	2	2250	blocks.8.attn.v.weight	70.71194458007812
1500	2	2250	blocks.8.attn.proj.weight	56.214630126953125
1500	2	2250	blocks.8.mlp.fc.weight	130.05589294433594
1500	2	2250	blocks.8.mlp.proj.weight	57.4359245300293
1500	2	2250	blocks.9.attn.q.weight	54.404029846191406
1500	2	2250	blocks.9.attn.k.weight	46.54827880859375
1500	2	2250	blocks.9.attn.v.weight	89.03092956542969
1500	2	2250	blocks.9.attn.proj.weight	57.89223098754883
1500	2	2250	blocks.9.mlp.fc.weight	130.81045532226562
1500	2	2250	blocks.9.mlp.proj.weight	86.14554595947266
1500	2	2250	blocks.10.attn.q.weight	55.42461395263672
1500	2	2250	blocks.10.attn.k.weight	46.33906173706055
1500	2	2250	blocks.10.attn.v.weight	68.31220245361328
1500	2	2250	blocks.10.attn.proj.weight	77.89947509765625
1500	2	2250	blocks.10.mlp.fc.weight	167.61634826660156
1500	2	2250	blocks.10.mlp.proj.weight	87.13782501220703
1500	2	2250	blocks.11.attn.q.weight	69.49227905273438
1500	2	2250	blocks.11.attn.k.weight	53.364376068115234
1500	2	2250	blocks.11.attn.v.weight	68.17509460449219
1500	2	2250	blocks.11.attn.proj.weight	60.65237808227539
1500	2	2250	blocks.11.mlp.fc.weight	126.94918823242188
1500	2	2250	blocks.11.mlp.proj.weight	59.47030258178711
2000	0	2250	blocks.0.attn.q.weight	54.1042366027832
2000	0	2250	blocks.0.attn.k.weight	53.32534408569336
2000	0	2250	blocks.0.attn.v.weight	53.8693733215332
2000	0	2250	blocks.0.attn.proj.weight	46.14923095703125
2000	0	2250	blocks.0.mlp.fc.weight	112.51737213134766
2000	0	2250	blocks.0.mlp.proj.weight	71.18917083740234
2000	0	2250	blocks.1.attn.q.weight	65.7789306640625
2000	0	2250	blocks.1.attn.k.weight	63.97758483886719
2000	0	2250	blocks.1.attn.v.weight	47.56147766113281
2000	0	2250	blocks.1.attn.proj.weight	58.45428466796875
2000	0	2250	blocks.1.mlp.fc.weight	110.40445709228516
2000	0	2250	blocks.1.mlp.proj.weight	74.41880798339844
2000	0	2250	blocks.2.attn.q.weight	54.25360870361328
2000	0	2250	blocks.2.attn.k.weight	49.522396087646484
2000	0	2250	blocks.2.attn.v.weight	58.061126708984375
2000	0	2250	blocks.2.attn.proj.weight	56.38664245605469
2000	0	2250	blocks.2.mlp.fc.weight	111.40975189208984
2000	0	2250	blocks.2.mlp.proj.weight	60.6092529296875
2000	0	2250	blocks.3.attn.q.weight	46.40324401855469
2000	0	2250	blocks.3.attn.k.weight	48.08256149291992
2000	0	2250	blocks.3.attn.v.weight	50.95608139038086
2000	0	2250	blocks.3.attn.proj.weight	53.92329788208008
2000	0	2250	blocks.3.mlp.fc.weight	112.12742614746094
2000	0	2250	blocks.3.mlp.proj.weight	60.948272705078125
2000	0	2250	blocks.4.attn.q.weight	47.473384857177734
2000	0	2250	blocks.4.attn.k.weight	52.2188720703125
2000	0	2250	blocks.4.attn.v.weight	52.02854537963867
2000	0	2250	blocks.4.attn.proj.weight	65.30408477783203
2000	0	2250	blocks.4.mlp.fc.weight	121.93733215332031
2000	0	2250	blocks.4.mlp.proj.weight	75.99134063720703
2000	0	2250	blocks.5.attn.q.weight	63.623619079589844
2000	0	2250	blocks.5.attn.k.weight	46.89382553100586
2000	0	2250	blocks.5.attn.v.weight	69.1789779663086
2000	0	2250	blocks.5.attn.proj.weight	48.489341735839844
2000	0	2250	blocks.5.mlp.fc.weight	149.3077850341797
2000	0	2250	blocks.5.mlp.proj.weight	56.44318389892578
2000	0	2250	blocks.6.attn.q.weight	49.6986198425293
2000	0	2250	blocks.6.attn.k.weight	63.44618606567383
2000	0	2250	blocks.6.attn.v.weight	61.10443115234375
2000	0	2250	blocks.6.attn.proj.weight	56.118629455566406
2000	0	2250	blocks.6.mlp.fc.weight	122.7759017944336
2000	0	2250	blocks.6.mlp.proj.weight	56.98375701904297
2000	0	2250	blocks.7.attn.q.weight	51.99294662475586
2000	0	2250	blocks.7.attn.k.weight	47.80091857910156
2000	0	2250	blocks.7.attn.v.weight	60.38911437988281
2000	0	2250	blocks.7.attn.proj.weight	67.98174285888672
2000	0	2250	blocks.7.mlp.fc.weight	122.71914672851562
2000	0	2250	blocks.7.mlp.proj.weight	77.1470947265625
2000	0	2250	blocks.8.attn.q.weight	46.77034378051758
2000	0	2250	blocks.8.attn.k.weight	64.11786651611328
2000	0	2250	blocks.8.attn.v.weight	74.66999816894531
2000	0	2250	blocks.8.attn.proj.weight	56.15034103393555
2000	0	2250	blocks.8.mlp.fc.weight	150.08616638183594
2000	0	2250	blocks.8.mlp.proj.weight	62.917903900146484
2000	0	2250	blocks.9.attn.q.weight	62.94846725463867
2000	0	2250	blocks.9.attn.k.weight	51.007171630859375
2000	0	2250	blocks.9.attn.v.weight	66.44056701660156
2000	0	2250	blocks.9.attn.proj.weight	64.63702392578125
2000	0	2250	blocks.9.mlp.fc.weight	149.3389892578125
2000	0	2250	blocks.9.mlp.proj.weight	58.61179733276367
2000	0	2250	blocks.10.attn.q.weight	64.0670166015625
2000	0	2250	blocks.10.attn.k.weight	50.80326843261719
2000	0	2250	blocks.10.attn.v.weight	78.60558319091797
2000	0	2250	blocks.10.attn.proj.weight	55.923404693603516
2000	0	2250	blocks.10.mlp.fc.weight	113.94019317626953
2000	0	2250	blocks.10.mlp.proj.weight	59.38374710083008
2000	0	2250	blocks.11.attn.q.weight	46.34006881713867
2000	0	2250	blocks.11.attn.k.weight	63.100196838378906
2000	0	2250	blocks.11.attn.v.weight	69.30355834960938
2000	0	2250	blocks.11.attn.proj.weight	62.085819244384766
2000	0	2250	blocks.11.mlp.fc.weight	145.90475463867188
2000	0	2250	blocks.11.mlp.proj.weight	64.4769058227539
2000	0	2375	blocks.0.attn.q.weight	55.05966567993164
2000	0	2375	blocks.0.attn.k.weight	54.110530853271484
2000	0	2375	blocks.0.attn.v.weight	55.134788513183594
2000	0	2375	blocks.0.attn.proj.weight	45.63084411621094
2000	0	2375	blocks.0.mlp.fc.weight	114.70210266113281
2000	0	2375	blocks.0.mlp.proj.weight	74.87043762207031
2000	0	2375	blocks.1.attn.q.weight	68.93639373779297
2000	0	2375	blocks.1.attn.k.weight	67.17215728759766
2000	0	2375	blocks.1.attn.v.weight	48.175872802734375
2000	0	2375	blocks.1.attn.proj.weight	61.248294830322266
2000	0	2375	blocks.1.mlp.fc.weight	108.54243469238281
2000	0	2375	blocks.1.mlp.proj.weight	78.1978530883789
2000	0	2375	blocks.2.attn.q.weight	55.52206802368164
2000	0	2375	blocks.2.attn.k.weight	49.084476470947266
2000	0	2375	blocks.2.attn.v.weight	60.40803146362305
2000	0	2375	blocks.2.attn.proj.weight	58.64894104003906
2000	0	2375	blocks.2.mlp.fc.weight	109.54932403564453
2000	0	2375	blocks.2.mlp.proj.weight	61.742286682128906
2000	0	2375	blocks.3.attn.q.weight	45.666046142578125
2000	0	2375	blocks.3.attn.k.weight	47.26154327392578
2000	0	2375	blocks.3.attn.v.weight	50.39027786254883
2000	0	2375	blocks.3.attn.proj.weight	55.1585693359375
2000	0	2375	blocks.3.mlp.fc.weight	110.30613708496094
2000	0	2375	blocks.3.mlp.proj.weight	62.02678680419922
2000	0	2375	blocks.4.attn.q.weight	46.75876998901367
2000	0	2375	blocks.4.attn.k.weight	53.1854248046875
2000	0	2375	blocks.4.attn.v.weight	50.880496978759766
2000	0	2375	blocks.4.attn.proj.weight	68.06829071044922
2000	0	2375	blocks.4.mlp.fc.weight	124.025634765625
2000	0	2375	blocks.4.mlp.proj.weight	79.57735443115234
2000	0	2375	blocks.5.attn.q.weight	66.72915649414062
2000	0	2375	blocks.5.attn.k.weight	46.01288604736328
2000	0	2375	blocks.5.attn.v.weight	72.10575103759766
2000	0	2375	blocks.5.attn.proj.weight	47.42716598510742
2000	0	2375	blocks.5.mlp.fc.weight	157.13978576660156
2000	0	2375	blocks.5.mlp.proj.weight	55.479148864746094
2000	0	2375	blocks.6.attn.q.weight	50.497398376464844
2000	0	2375	blocks.6.attn.k.weight	66.49054718017578
2000	0	2375	blocks.6.attn.v.weight	61.224212646484375
2000	0	2375	blocks.6.attn.proj.weight	56.18684768676758
2000	0	2375	blocks.6.mlp.fc.weight	124.82433319091797
2000	0	2375	blocks.6.mlp.proj.weight	56.01408386230469
2000	0	2375	blocks.7.attn.q.weight	53.057952880859375
2000	0	2375	blocks.7.attn.k.weight	47.043609619140625
2000	0	2375	blocks.7.attn.v.weight	60.52678298950195
2000	0	2375	blocks.7.attn.proj.weight	70.310546875
2000	0	2375	blocks.7.mlp.fc.weight	124.73535919189453
2000	0	2375	blocks.7.mlp.proj.weight	80.73249053955078
2000	0	2375	blocks.8.attn.q.weight	46.0702018737793
2000	0	2375	blocks.8.attn.k.weight	67.3781967163086
2000	0	2375	blocks.8.attn.v.weight	76.91626739501953
2000	0	2375	blocks.8.attn.proj.weight	55.994964599609375
2000	0	2375	blocks.8.mlp.fc.weight	157.7969512939453
2000	0	2375	blocks.8.mlp.proj.weight	63.93478012084961
2000	0	2375	blocks.9.attn.q.weight	65.99571228027344
2000	0	2375	blocks.9.attn.k.weight	51.88715362548828
2000	0	2375	blocks.9.attn.v.weight	66.11544036865234
2000	0	2375	blocks.9.attn.proj.weight	66.05584716796875
2000	0	2375	blocks.9.mlp.fc.weight	157.02694702148438
2000	0	2375	blocks.9.mlp.proj.weight	57.61677932739258
2000	0	2375	blocks.10.attn.q.weight	67.1500015258789
2000	0	2375	blocks.10.attn.k.weight	51.67795181274414
2000	0	2375	blocks.10.attn.v.weight	81.87092590332031
2000	0	2375	blocks.10.attn.proj.weight	54.66043472290039
2000	0	2375	blocks.10.mlp.fc.weight	112.23223876953125
2000	0	2375	blocks.10.mlp.proj.weight	58.43918228149414
2000	0	2375	blocks.11.attn.q.weight	45.48236083984375
2000	0	2375	blocks.11.attn.k.weight	66.26338195800781
2000	0	2375	blocks.11.attn.v.weight	69.93595886230469
2000	0	2375	blocks.11.attn.proj.weight	62.732845306396484
2000	0	2375	blocks.11.mlp.fc.weight	153.3584747314453
2000	0	2375	blocks.11.mlp.proj.weight	65.43085479736328
2000	0	2500	blocks.0.attn.q.weight	55.7411003112793
2000	0	2500	blocks.0.attn.k.weight	54.74200439453125
2000	0	2500	blocks.0.attn.v.weight	55.971778869628906
2000	0	2500	blocks.0.attn.proj.weight	45.1967887878418
2000	0	2500	blocks.0.mlp.fc.weight	116.49113464355469
2000	0	2500	blocks.0.mlp.proj.weight	76.8948745727539
2000	0	2500	blocks.1.attn.q.weight	70.72331237792969
2000	0	2500	blocks.1.attn.k.weight	69.0069808959961
2000	0	2500	blocks.1.attn.v.weight	48.841739654541016
2000	0	2500	blocks.1.attn.proj.weight	62.92845153808594
2000	0	2500	blocks.1.mlp.fc.weight	107.10978698730469
2000	0	2500	blocks.1.mlp.proj.weight	80.34034729003906
2000	0	2500	blocks.2.attn.q.weight	56.54275131225586
2000	0	2500	blocks.2.attn.k.weight	48.756324768066406
2000	0	2500	blocks.2.attn.v.weight	62.26026153564453
2000	0	2500	blocks.2.attn.proj.weight	60.35499572753906
2000	0	2500	blocks.2.mlp.fc.weight	108.0494384765625
2000	0	2500	blocks.2.mlp.proj.weight	62.57313537597656
2000	0	2500	blocks.3.attn.q.weight	45.14803695678711
2000	0	2500	blocks.3.attn.k.weight	46.659873962402344
2000	0	2500	blocks.3.attn.v.weight	49.867393493652344
2000	0	2500	blocks.3.attn.proj.weight	55.89772415161133
2000	0	2500	blocks.3.mlp.fc.weight	108.80447387695312
2000	0	2500	blocks.3.mlp.proj.weight	62.8188362121582
2000	0	2500	blocks.4.attn.q.weight	46.19889831542969
2000	0	2500	blocks.4.attn.k.weight	53.91904830932617
2000	0	2500	blocks.4.attn.v.weight	50.004478454589844
2000	0	2500	blocks.4.attn.proj.weight	69.60194396972656
2000	0	2500	blocks.4.mlp.fc.weight	125.79570007324219
2000	0	2500	blocks.4.mlp.proj.weight	81.58658599853516
2000	0	2500	blocks.5.attn.q.weight	68.4346694946289
2000	0	2500	blocks.5.attn.k.weight	45.34331512451172
2000	0	2500	blocks.5.attn.v.weight	73.83934783935547
2000	0	2500	blocks.5.attn.proj.weight	46.700321197509766
2000	0	2500	blocks.5.mlp.fc.weight	161.80690002441406
2000	0	2500	blocks.5.mlp.proj.weight	54.73255920410156
2000	0	2500	blocks.6.attn.q.weight	51.10074234008789
2000	0	2500	blocks.6.attn.k.weight	68.19271087646484
2000	0	2500	blocks.6.attn.v.weight	61.130130767822266
2000	0	2500	blocks.6.attn.proj.weight	56.06748962402344
2000	0	2500	blocks.6.mlp.fc.weight	126.30549621582031
2000	0	2500	blocks.6.mlp.proj.weight	55.22787094116211
2000	0	2500	blocks.7.attn.q.weight	53.82603073120117
2000	0	2500	blocks.7.attn.k.weight	46.47876739501953
2000	0	2500	blocks.7.attn.v.weight	60.697784423828125
2000	0	2500	blocks.7.attn.proj.weight	71.57997131347656
2000	0	2500	blocks.7.mlp.fc.weight	126.38652038574219
2000	0	2500	blocks.7.mlp.proj.weight	82.74064636230469
2000	0	2500	blocks.8.attn.q.weight	45.56674575805664
2000	0	2500	blocks.8.attn.k.weight	69.25477600097656
2000	0	2500	blocks.8.attn.v.weight	78.11259460449219
2000	0	2500	blocks.8.attn.proj.weight	55.9571647644043
2000	0	2500	blocks.8.mlp.fc.weight	162.34507751464844
2000	0	2500	blocks.8.mlp.proj.weight	64.7526626586914
2000	0	2500	blocks.9.attn.q.weight	67.63126373291016
2000	0	2500	blocks.9.attn.k.weight	52.55487060546875
2000	0	2500	blocks.9.attn.v.weight	65.6811294555664
2000	0	2500	blocks.9.attn.proj.weight	66.9117660522461
2000	0	2500	blocks.9.mlp.fc.weight	161.58847045898438
2000	0	2500	blocks.9.mlp.proj.weight	56.827789306640625
2000	0	2500	blocks.10.attn.q.weight	68.79048156738281
2000	0	2500	blocks.10.attn.k.weight	52.31864547729492
2000	0	2500	blocks.10.attn.v.weight	83.74148559570312
2000	0	2500	blocks.10.attn.proj.weight	53.678096771240234
2000	0	2500	blocks.10.mlp.fc.weight	110.71280670166016
2000	0	2500	blocks.10.mlp.proj.weight	57.62382888793945
2000	0	2500	blocks.11.attn.q.weight	44.84478759765625
2000	0	2500	blocks.11.attn.k.weight	67.9889907836914
2000	0	2500	blocks.11.attn.v.weight	70.20292663574219
2000	0	2500	blocks.11.attn.proj.weight	63.0235595703125
2000	0	2500	blocks.11.mlp.fc.weight	157.8820343017578
2000	0	2500	blocks.11.mlp.proj.weight	66.19832611083984
2000	0	2625	blocks.0.attn.q.weight	56.32737731933594
2000	0	2625	blocks.0.attn.k.weight	55.33419418334961
2000	0	2625	blocks.0.attn.v.weight	56.60773849487305
2000	0	2625	blocks.0.attn.proj.weight	44.89885330200195
2000	0	2625	blocks.0.mlp.fc.weight	118.10887145996094
2000	0	2625	blocks.0.mlp.proj.weight	78.25550842285156
2000	0	2625	blocks.1.attn.q.weight	71.75504302978516
2000	0	2625	blocks.1.attn.k.weight	70.09485626220703
2000	0	2625	blocks.1.attn.v.weight	49.56196975708008
2000	0	2625	blocks.1.attn.proj.weight	64.13983154296875
2000	0	2625	blocks.1.mlp.fc.weight	106.06071472167969
2000	0	2625	blocks.1.mlp.proj.weight	81.6683578491211
2000	0	2625	blocks.2.attn.q.weight	57.24408721923828
2000	0	2625	blocks.2.attn.k.weight	48.508419036865234
2000	0	2625	blocks.2.attn.v.weight	63.76568603515625
2000	0	2625	blocks.2.attn.proj.weight	61.72113800048828
2000	0	2625	blocks.2.mlp.fc.weight	106.90003204345703
2000	0	2625	blocks.2.mlp.proj.weight	63.252742767333984
2000	0	2625	blocks.3.attn.q.weight	44.7097282409668
2000	0	2625	blocks.3.attn.k.weight	46.18620300292969
2000	0	2625	blocks.3.attn.v.weight	49.4478874206543
2000	0	2625	blocks.3.attn.proj.weight	56.438350677490234
2000	0	2625	blocks.3.mlp.fc.weight	107.6352310180664
2000	0	2625	blocks.3.mlp.proj.weight	63.461055755615234
2000	0	2625	blocks.4.attn.q.weight	45.77608871459961
2000	0	2625	blocks.4.attn.k.weight	54.4683723449707
2000	0	2625	blocks.4.attn.v.weight	49.350318908691406
2000	0	2625	blocks.4.attn.proj.weight	70.61387634277344
2000	0	2625	blocks.4.mlp.fc.weight	127.28990936279297
2000	0	2625	blocks.4.mlp.proj.weight	82.79745483398438
2000	0	2625	blocks.5.attn.q.weight	69.44398498535156
2000	0	2625	blocks.5.attn.k.weight	44.844268798828125
2000	0	2625	blocks.5.attn.v.weight	75.0046157836914
2000	0	2625	blocks.5.attn.proj.weight	46.230770111083984
2000	0	2625	blocks.5.mlp.fc.weight	164.78541564941406
2000	0	2625	blocks.5.mlp.proj.weight	54.15641784667969
2000	0	2625	blocks.6.attn.q.weight	51.621742248535156
2000	0	2625	blocks.6.attn.k.weight	69.24565124511719
2000	0	2625	blocks.6.attn.v.weight	60.909950256347656
2000	0	2625	blocks.6.attn.proj.weight	55.83072280883789
2000	0	2625	blocks.6.mlp.fc.weight	127.46968841552734
2000	0	2625	blocks.6.mlp.proj.weight	54.60545349121094
2000	0	2625	blocks.7.attn.q.weight	54.54373550415039
2000	0	2625	blocks.7.attn.k.weight	46.059837341308594
2000	0	2625	blocks.7.attn.v.weight	60.94054412841797
2000	0	2625	blocks.7.attn.proj.weight	72.4972152709961
2000	0	2625	blocks.7.mlp.fc.weight	127.81253814697266
2000	0	2625	blocks.7.mlp.proj.weight	83.928955078125
2000	0	2625	blocks.8.attn.q.weight	45.18341827392578
2000	0	2625	blocks.8.attn.k.weight	70.45458221435547
2000	0	2625	blocks.8.attn.v.weight	78.98155975341797
2000	0	2625	blocks.8.attn.proj.weight	56.03958511352539
2000	0	2625	blocks.8.mlp.fc.weight	165.43331909179688
2000	0	2625	blocks.8.mlp.proj.weight	65.42970275878906
2000	0	2625	blocks.9.attn.q.weight	68.62603759765625
2000	0	2625	blocks.9.attn.k.weight	53.077701568603516
2000	0	2625	blocks.9.attn.v.weight	65.2523422241211
2000	0	2625	blocks.9.attn.proj.weight	67.44017791748047
2000	0	2625	blocks.9.mlp.fc.weight	164.4580841064453
2000	0	2625	blocks.9.mlp.proj.weight	56.21774673461914
